sim_id,total_op_bought,total_eth_spent,avg_price
94,218763.5085203859,22.173370367865786,9866.046743954792
95,219192.96866508675,22.173370367865786,9885.415028413849
96,218955.4726825699,22.173370367865786,9874.704163147238
97,219167.3188884782,22.173370367865786,9884.258245471834
98,219297.65873719958,22.173370367865786,9890.136460941965
99,218967.59044143968,22.173370367865786,9875.250663686793
100,218679.5345590002,22.173370367865786,9862.259590265816
101,219090.2918662739,22.173370367865786,9880.784392786094
102,218564.7912404206,22.173370367865786,9857.084764938138
103,219130.9243970272,22.173370367865786,9882.616885099134
104,218729.67332666152,22.173370367865786,9864.520805716127
105,219256.7889025922,22.173370367865786,9888.293266428487
106,219528.3312013643,22.173370367865786,9900.539591378962
107,218906.59944015648,22.173370367865786,9872.500021800994
108,219639.7639004646,22.173370367865786,9905.565110605474
109,218675.29635640446,22.173370367865786,9862.06845096108
110,219130.08568882875,22.173370367865786,9882.579060078195
111,218911.86665474318,22.173370367865786,9872.73756866461
112,219497.8206873047,22.173370367865786,9899.163593343776
113,218766.9163970031,22.173370367865786,9866.200436269522
114,218860.33864486686,22.173370367865786,9870.413699581046
115,218920.04033233956,22.173370367865786,9873.106194518992
116,218934.34979878733,22.173370367865786,9873.75153919192
117,219339.53516116823,22.173370367865786,9892.025051772944
118,218624.32762528493,22.173370367865786,9859.76980487012
119,218740.00106374267,22.173370367865786,9864.986577807145
120,218648.01756670533,22.173370367865786,9860.838200924818
121,218489.49513832998,22.173370367865786,9853.688975266048
122,218587.58166633052,22.173370367865786,9858.11259361424
123,219201.13668115926,22.173370367865786,9885.783398938356
124,218843.319649143,22.173370367865786,9869.646157459956
125,218961.22212273267,22.173370367865786,9874.963457971047
126,218795.76142820495,22.173370367865786,9867.501322455217
127,218852.60878437132,22.173370367865786,9870.06508949754
128,219501.7696130407,22.173370367865786,9899.34168651006
129,219786.31824556537,22.173370367865786,9912.174585965755
130,218593.7566874577,22.173370367865786,9858.3910817748
131,219036.54385510524,22.173370367865786,9878.360403546887
132,218133.03202156813,22.173370367865786,9837.612794205255
133,219256.92624916593,22.173370367865786,9888.29946064125
134,218539.75408255114,22.173370367865786,9855.955610576213
135,218843.79257218292,22.173370367865786,9869.66748588374
136,219116.10228303188,22.173370367865786,9881.948420461173
137,218533.92231951392,22.173370367865786,9855.692603061321
138,218652.7902216883,22.173370367865786,9861.053443574167
139,219019.8999205512,22.173370367865786,9877.609776363111
140,218936.49432402942,22.173370367865786,9873.848255442383
141,218928.9219194768,22.173370367865786,9873.506746486955
142,219334.85896181565,22.173370367865786,9891.81415918986
143,219113.25409261914,22.173370367865786,9881.819969514587
144,218342.49946002208,22.173370367865786,9847.05959615637
145,219034.7758310502,22.173370367865786,9878.280667177281
146,218545.4690041354,22.173370367865786,9856.213348641715
147,219084.22033872257,22.173370367865786,9880.510572097104
148,218848.23888274765,22.173370367865786,9869.868010679518
149,218819.08961578552,22.173370367865786,9868.553403721779
150,218998.8533101638,22.173370367865786,9876.660592272545
151,219134.2898913664,22.173370367865786,9882.76866600945
152,218846.46449039347,22.173370367865786,9869.787987105079
153,219321.09930146634,22.173370367865786,9891.193610300763
154,219251.4818267421,22.173370367865786,9888.053921856053
155,218965.49725768404,22.173370367865786,9875.156262893368
156,218756.91857921623,22.173370367865786,9865.74954325592
157,219428.74147743412,22.173370367865786,9896.04818018265
158,219240.8792896108,22.173370367865786,9887.57575651829
159,218758.61334921952,22.173370367865786,9865.825975930573
160,218653.48910787536,22.173370367865786,9861.084962742225
161,218730.67328878277,22.173370367865786,9864.565903150782
162,218732.38369983662,22.173370367865786,9864.643041223411
163,218803.17412657978,22.173370367865786,9867.8356287989
164,219015.19143021444,22.173370367865786,9877.397427484315
165,218997.4977518927,22.173370367865786,9876.599457756294
166,219326.65615505906,22.173370367865786,9891.444219635317
167,218712.0293450791,22.173370367865786,9863.725077268458
168,218666.73207182484,22.173370367865786,9861.682209066523
169,218424.35483344836,22.173370367865786,9850.751203344103
170,218991.1659161105,22.173370367865786,9876.31389738919
171,218880.34050989646,22.173370367865786,9871.315766551368
172,218158.09920921808,22.173370367865786,9838.743302884543
173,219331.55112847916,22.173370367865786,9891.664978741348
174,218943.43283866643,22.173370367865786,9874.161176505888
175,218979.25609988312,22.173370367865786,9875.77677488459
176,219107.67396401602,22.173370367865786,9881.568310497012
177,218663.12300488076,22.173370367865786,9861.51944324048
178,218816.6112095924,22.173370367865786,9868.441629726576
179,219025.74949639893,22.173370367865786,9877.87358722049
180,218391.5101636022,22.173370367865786,9849.269936883422
181,219611.49029689757,22.173370367865786,9904.28999531637
182,218979.49642735787,22.173370367865786,9875.78761344773
183,219365.9827259461,22.173370367865786,9893.217814277656
184,218525.26479824184,22.173370367865786,9855.302156271842
185,219158.91469482344,22.173370367865786,9883.87922354078
186,218632.96361892202,22.173370367865786,9860.15928078171
187,218800.95094140942,22.173370367865786,9867.735365053088
188,218847.47101507874,22.173370367865786,9869.833380505748
189,219334.57152198837,22.173370367865786,9891.801195899998
190,218859.66129984337,22.173370367865786,9870.383151901002
191,218857.04229908777,22.173370367865786,9870.265037211528
192,218988.14774004862,22.173370367865786,9876.177780235514
193,218830.69745908648,22.173370367865786,9869.0769075062
194,219359.7469908425,22.173370367865786,9892.936587968794
195,218621.66260208664,22.173370367865786,9859.649614607923
196,219022.3756894825,22.173370367865786,9877.721431420065
197,218789.32933609973,22.173370367865786,9867.211240613868
198,218678.880151855,22.173370367865786,9862.230077064423
199,219252.10862571961,22.173370367865786,9888.082189952744
200,219189.64906324836,22.173370367865786,9885.265317215988
201,219209.0632632987,22.173370367865786,9886.140880999403
202,218904.02655422868,22.173370367865786,9872.383986850731
203,218638.25252677302,22.173370367865786,9860.397805992956
204,219408.22289365478,22.173370367865786,9895.122809639564
205,219181.519486134,22.173370367865786,9884.898680255548
206,219001.1837499913,22.173370367865786,9876.765693111473
207,218946.20869347104,22.173370367865786,9874.286365178541
208,218960.24995562885,22.173370367865786,9874.919614067856
209,218779.4411502278,22.173370367865786,9866.765291905669
210,219066.1879071091,22.173370367865786,9879.697324885954
211,218902.3300216685,22.173370367865786,9872.307474686271
212,218727.13891577427,22.173370367865786,9864.406505957219
213,219171.83144968725,22.173370367865786,9884.46175811489
214,218694.7058926668,22.173370367865786,9862.943804411654
215,219253.15117417974,22.173370367865786,9888.129207994785
216,219056.0721997807,22.173370367865786,9879.241115155066
217,218754.57599637867,22.173370367865786,9865.643894777646
218,218856.0753524415,22.173370367865786,9870.221428746498
219,218775.46613469018,22.173370367865786,9866.586022111693
220,218568.88035734004,22.173370367865786,9857.269180606645
221,219258.5691983153,22.173370367865786,9888.373556239803
222,218628.4938187685,22.173370367865786,9859.95769662561
223,218793.10051230236,22.173370367865786,9867.381317428537
224,219024.71846035172,22.173370367865786,9877.827088378406
225,219583.40764190786,22.173370367865786,9903.023491644451
226,218706.44342952376,22.173370367865786,9863.473157264298
227,218949.77335793414,22.173370367865786,9874.447128490747
228,218519.0001789177,22.173370367865786,9855.019627309388
229,219093.6425879093,22.173370367865786,9880.935507460128
230,219047.04196207013,22.173370367865786,9878.833859173646
231,218741.1916780798,22.173370367865786,9865.04027349334
232,218980.94731595708,22.173370367865786,9875.853047280076
233,218532.12562026005,22.173370367865786,9855.611573464825
234,219132.1843080856,22.173370367865786,9882.673706008065
235,218500.4984460484,22.173370367865786,9854.185215013813
236,219528.79034947045,22.173370367865786,9900.560298565038
237,218681.4307455674,22.173370367865786,9862.345106654877
238,218665.0211108918,22.173370367865786,9861.605046194814
239,218328.8449538009,22.173370367865786,9846.443789628329
240,219111.63376143636,22.173370367865786,9881.746893966942
241,218995.2867971104,22.173370367865786,9876.499745590501
242,219063.61368860584,22.173370367865786,9879.58122983768
243,218614.1770705972,22.173370367865786,9859.312023553191
244,218899.3118706134,22.173370367865786,9872.17135866038
245,218961.0936488707,22.173370367865786,9874.957663909981
246,218927.85947384496,22.173370367865786,9873.458831099524
247,218681.39431630372,22.173370367865786,9862.343463726307
248,218605.7276433272,22.173370367865786,9858.93096162486
249,218444.80293858203,22.173370367865786,9851.67339536067
250,219029.44511364025,22.173370367865786,9878.040256390761
251,218841.03859024096,22.173370367865786,9869.543283658446
252,219585.99349789234,22.173370367865786,9903.140111533156
253,218702.05096576436,22.173370367865786,9863.27506091329
254,218403.2867742781,22.173370367865786,9849.801051931812
255,219108.71957412863,22.173370367865786,9881.615466616955
256,219029.3739740809,22.173370367865786,9878.037048057604
257,219492.31376545798,22.173370367865786,9898.915235888173
258,219050.38651167502,22.173370367865786,9878.984695494395
259,219372.91816167402,22.173370367865786,9893.530596485001
260,218872.58436053255,22.173370367865786,9870.965970862431
261,218796.61036962384,22.173370367865786,9867.539608985628
262,218667.96110723494,22.173370367865786,9861.73763751018
263,219080.63366280735,22.173370367865786,9880.348816087273
264,219339.576227506,22.173370367865786,9892.026903829583
265,219153.04828482363,22.173370367865786,9883.61465347757
266,219214.3353626234,22.173370367865786,9886.378648160517
267,218918.22142738014,22.173370367865786,9873.024163464206
268,218934.8573850231,22.173370367865786,9873.774430896128
269,218914.20142751333,22.173370367865786,9872.842864915538
270,218913.63167363172,22.173370367865786,9872.817169503782
271,218687.11343985514,22.173370367865786,9862.601391296927
272,219306.7478279779,22.173370367865786,9890.546371146302
273,218943.73621661373,22.173370367865786,9874.174858591303
274,218842.4896161016,22.173370367865786,9869.608723681165
275,218739.02885382998,22.173370367865786,9864.942731973311
276,218676.4963572243,22.173370367865786,9862.1225699696
277,219390.6858676498,22.173370367865786,9894.331904796773
278,219025.7412150821,22.173370367865786,9877.873213740198
279,218727.96381834772,22.173370367865786,9864.443708356303
280,218804.6777292583,22.173370367865786,9867.903439991045
281,218765.1647844725,22.173370367865786,9866.121440045603
282,218751.54953707365,22.173370367865786,9865.507404056803
283,218781.75544683594,22.173370367865786,9866.86966469924
284,219159.5678824026,22.173370367865786,9883.90868174079
285,218894.7644612378,22.173370367865786,9871.966274394877
286,218523.48231309804,22.173370367865786,9855.221767719528
287,219219.90971171446,22.173370367865786,9886.63004652705
288,219021.42647115837,22.173370367865786,9877.67862248717
289,218775.48504715398,22.173370367865786,9866.586875047602
290,219267.75381973415,22.173370367865786,9888.787774794155
291,219173.58954144877,22.173370367865786,9884.54104654657
292,218945.1749611192,22.173370367865786,9874.239744735429
293,219330.21087763895,22.173370367865786,9891.60453457711
294,218679.7359120204,22.173370367865786,9862.268671114458
295,219018.5926393447,22.173370367865786,9877.550819101098
296,218466.66762228232,22.173370367865786,9852.659473856522
297,219014.28495958497,22.173370367865786,9877.356546435813
298,218519.95581336605,22.173370367865786,9855.062725603986
299,218927.16872529796,22.173370367865786,9873.427678932057
300,219490.4789532338,22.173370367865786,9898.832487429381
301,218714.87302650078,22.173370367865786,9863.853324863412
302,219313.1471906134,22.173370367865786,9890.834976916618
303,219278.50239449093,22.173370367865786,9889.272526303666
304,219125.13316334298,22.173370367865786,9882.355705423326
305,219088.64657337454,22.173370367865786,9880.710191486423
306,218612.085056778,22.173370367865786,9859.217675522897
307,218410.34789874143,22.173370367865786,9850.119502593403
308,218651.5843374441,22.173370367865786,9860.999059228252
309,218737.5900388285,22.173370367865786,9864.877842649874
310,218713.60129747228,22.173370367865786,9863.795970974155
311,218784.3195198379,22.173370367865786,9866.9853021941
312,218958.45253495092,22.173370367865786,9874.838551935753
313,218819.1368082205,22.173370367865786,9868.55553206015
314,219260.5323784381,22.173370367865786,9888.462093980808
315,218721.75428565065,22.173370367865786,9864.163663753518
316,219278.25703811983,22.173370367865786,9889.26146094161
317,218892.16987571903,22.173370367865786,9871.84926081166
318,218947.0859321494,22.173370367865786,9874.325927891103
319,219069.49308577247,22.173370367865786,9879.846385610983
320,219197.13553207793,22.173370367865786,9885.602950543955
321,218170.09273879495,22.173370367865786,9839.284200789458
322,218889.7504749818,22.173370367865786,9871.740147911947
323,218815.30553015156,22.173370367865786,9868.38274470282
324,218420.79744401018,22.173370367865786,9850.590768129287
325,219035.7126109365,22.173370367865786,9878.32291514729
326,219024.42177566607,22.173370367865786,9877.813708153355
327,218747.4559009745,22.173370367865786,9865.322784577165
328,218280.61626431148,22.173370367865786,9844.268717066545
329,218596.99890157077,22.173370367865786,9858.537302852576
330,218500.47782931308,22.173370367865786,9854.18428521672
331,219279.7132413992,22.173370367865786,9889.327134461479
332,218801.93365070774,22.173370367865786,9867.779684400215
333,218947.64790768665,22.173370367865786,9874.351272506194
334,219223.86887994743,22.173370367865786,9886.808601621171
335,219180.1828276103,22.173370367865786,9884.838398101707
336,219036.56813659228,22.173370367865786,9878.361498621141
337,218813.49768999274,22.173370367865786,9868.30121266106
338,219069.50462384656,22.173370367865786,9879.846905968236
339,218942.0352162831,22.173370367865786,9874.098144934227
340,218606.20617711588,22.173370367865786,9858.952543088604
341,219292.09453444643,22.173370367865786,9889.885520166574
342,218799.19498850696,22.173370367865786,9867.65617308212
343,219114.28508570025,22.173370367865786,9881.866466418938
344,218516.38936575715,22.173370367865786,9854.901881873433
345,218918.21124449553,22.173370367865786,9873.02370422484
346,218725.71590596196,22.173370367865786,9864.342329434268
347,218309.58497532847,22.173370367865786,9845.575181105904
348,219371.63751439258,22.173370367865786,9893.47284039018
349,219010.53086976762,22.173370367865786,9877.187240202476
350,218722.3142466515,22.173370367865786,9864.188917514744
351,219189.94824960275,22.173370367865786,9885.278810264153
352,218383.58628864525,22.173370367865786,9848.912576913986
353,218882.3495652787,22.173370367865786,9871.406373227255
354,219243.52459515163,22.173370367865786,9887.695057531035
355,218309.83633767397,22.173370367865786,9845.586517332256
356,218468.49716954897,22.173370367865786,9852.741984870243
357,218992.62757906993,22.173370367865786,9876.379817135947
358,218949.321723282,22.173370367865786,9874.426760155007
359,218630.57729154965,22.173370367865786,9860.05165946241
360,218444.39606344354,22.173370367865786,9851.655045640637
361,219118.6124612268,22.173370367865786,9882.061627346426
362,218951.79425487333,22.173370367865786,9874.538269210703
363,219061.0437509871,22.173370367865786,9879.465327853628
364,219077.25198739994,22.173370367865786,9880.19630542465
365,218824.11590957586,22.173370367865786,9868.78008526396
366,219118.1507057722,22.173370367865786,9882.04080257117
367,218862.60877214556,22.173370367865786,9870.516080375712
368,218900.04255764777,22.173370367865786,9872.2043120194
369,218662.96491665754,22.173370367865786,9861.5123135971
370,219104.20859622638,22.173370367865786,9881.412025379677
371,218870.65109849226,22.173370367865786,9870.878782401307
372,219007.74560434197,22.173370367865786,9877.06162711888
373,218748.77942009305,22.173370367865786,9865.382474155096
374,218677.17627749578,22.173370367865786,9862.153233791121
375,219053.0442500055,22.173370367865786,9879.104557215296
376,219284.5385601303,22.173370367865786,9889.544752200733
377,218799.34884772354,22.173370367865786,9867.663112000922
378,218902.68667187236,22.173370367865786,9872.323559304801
379,218777.98627801577,22.173370367865786,9866.6996784158
380,218958.3901634986,22.173370367865786,9874.83573903671
381,218987.4146355153,22.173370367865786,9876.144717849365
382,218653.67380313278,22.173370367865786,9861.093292340043
383,219086.61307562795,22.173370367865786,9880.618482480853
384,219019.43188267725,22.173370367865786,9877.588668256125
385,218338.83469045884,22.173370367865786,9846.894318189943
386,218751.52406709065,22.173370367865786,9865.5062553824
387,219222.46016229023,22.173370367865786,9886.745069662165
388,218352.81034378835,22.173370367865786,9847.524608177331
389,219254.70722096847,22.173370367865786,9888.199384371354
390,218794.078007327,22.173370367865786,9867.42540161639
391,219127.9397446291,22.173370367865786,9882.482279833963
392,218883.6335709741,22.173370367865786,9871.464280783668
393,218730.82959772798,22.173370367865786,9864.572952550248
394,218613.85125627788,22.173370367865786,9859.297329606628
395,218954.28178103527,22.173370367865786,9874.650454508685
396,219272.2132639183,22.173370367865786,9888.988891904912
397,219135.56259988467,22.173370367865786,9882.826064072853
398,218574.98627736143,22.173370367865786,9857.544552366557
399,219383.39293690815,22.173370367865786,9894.0029998707
400,218818.46515387623,22.173370367865786,9868.525241024861
401,219561.5127958164,22.173370367865786,9902.03605285061
402,218597.41023566,22.173370367865786,9858.555853667467
403,219055.55051311245,22.173370367865786,9879.217587533438
404,218260.0876462597,22.173370367865786,9843.342893986373
405,218950.79081117825,22.173370367865786,9874.493014760053
406,219053.19775064173,22.173370367865786,9879.111479962434
407,218389.85112371098,22.173370367865786,9849.1951156062
408,218799.71200084875,22.173370367865786,9867.67948989563
409,218504.38640282585,22.173370367865786,9854.360558532318
410,219343.19161584863,22.173370367865786,9892.189954745281
411,218610.53620503008,22.173370367865786,9859.147823636502
412,219063.27113244802,22.173370367865786,9879.565780848548
413,218646.0073938821,22.173370367865786,9860.7475438533
414,218866.3225999907,22.173370367865786,9870.683570828607
415,219402.4284388432,22.173370367865786,9894.861484693676
416,218945.63599888186,22.173370367865786,9874.260537143395
417,218632.5630410449,22.173370367865786,9860.141215062766
418,218749.78344864343,22.173370367865786,9865.42775498222
419,218950.98294798308,22.173370367865786,9874.50167996528
420,219172.29301438664,22.173370367865786,9884.48257428725
421,219026.9603885808,22.173370367865786,9877.928197420102
422,219356.037487079,22.173370367865786,9892.769292528274
423,218894.27317155406,22.173370367865786,9871.9441176512
424,219035.90806769975,22.173370367865786,9878.331730079797
425,218921.2928489817,22.173370367865786,9873.162681946089
426,218807.91460189412,22.173370367865786,9868.049420172774
427,218647.8294415467,22.173370367865786,9860.829716641396
428,218970.6780521289,22.173370367865786,9875.389912282653
429,218845.62181492455,22.173370367865786,9869.749983163643
430,218777.6708305542,22.173370367865786,9866.685452005637
431,219590.52051741918,22.173370367865786,9903.344276233953
432,218708.35554825474,22.173370367865786,9863.559392180292
433,218847.1912260946,22.173370367865786,9869.820762262356
434,219058.81425995808,22.173370367865786,9879.364779718995
435,219403.2970272591,22.173370367865786,9894.900657286813
436,219051.3563099056,22.173370367865786,9879.028432563433
437,218669.28613752243,22.173370367865786,9861.797395240534
438,218997.43420533597,22.173370367865786,9876.596591861047
439,219533.67128456937,22.173370367865786,9900.780424554814
440,218937.80966097556,22.173370367865786,9873.90757601135
441,218470.37585548154,22.173370367865786,9852.826711995682
442,218959.23216644325,22.173370367865786,9874.873712647877
443,218657.60519224906,22.173370367865786,9861.270594619808
444,219265.06651536137,22.173370367865786,9888.666579670085
445,218982.2289715568,22.173370367865786,9875.910848849186
446,218269.73349361046,22.173370367865786,9843.77791343496
447,219222.91629022468,22.173370367865786,9886.765640641088
448,218610.47412650782,22.173370367865786,9859.145023948353
449,218835.89530759805,22.173370367865786,9869.311326019279
450,219250.03513861555,22.173370367865786,9887.988677461424
451,218894.5945545074,22.173370367865786,9871.958611746955
452,218778.35572662624,22.173370367865786,9866.716340231496
453,219319.40514341247,22.173370367865786,9891.117205224504
454,218582.50367949926,22.173370367865786,9857.883580760217
455,218758.3613317102,22.173370367865786,9865.814610156895
456,219070.42689036633,22.173370367865786,9879.888499397854
457,219099.2841776918,22.173370367865786,9881.18993832422
458,219240.15730565193,22.173370367865786,9887.543195660519
459,218621.7652125663,22.173370367865786,9859.654242252614
460,219462.78374610585,22.173370367865786,9897.583457323966
461,219205.14185354795,22.173370367865786,9885.96402878047
462,218901.09826999393,22.173370367865786,9872.251923741416
463,219031.3900456969,22.173370367865786,9878.12797115962
464,218530.00888299846,22.173370367865786,9855.516110428467
465,218724.0869792675,22.173370367865786,9864.268866236413
466,218640.47260651097,22.173370367865786,9860.497929686428
467,219445.22532033772,22.173370367865786,9896.791587370197
468,219390.72337641206,22.173370367865786,9894.333596409804
469,219112.20683729532,22.173370367865786,9881.77273919703
470,218844.005107701,22.173370367865786,9869.677071053453
471,219087.19135167883,22.173370367865786,9880.644562235138
472,218760.28333536547,22.173370367865786,9865.9012908745
473,219152.41382848393,22.173370367865786,9883.586040040407
474,218670.60303448053,22.173370367865786,9861.856786164702
475,218766.13334172082,22.173370367865786,9866.165121147405
476,218906.60389832137,22.173370367865786,9872.50022286041
477,219086.74578353655,22.173370367865786,9880.624467493793
478,218594.26905536154,22.173370367865786,9858.414189128142
479,218985.01929007572,22.173370367865786,9876.03668982296
480,218951.84473151903,22.173370367865786,9874.540545664164
481,218822.40592885297,22.173370367865786,9868.702966598888
482,219262.95905793086,22.173370367865786,9888.571535146155
483,218963.1689938707,22.173370367865786,9875.051260190814
484,219648.2990219529,22.173370367865786,9905.950037269607
485,218633.6346222499,22.173370367865786,9860.189542456717
486,218957.58671251178,22.173370367865786,9874.799504085797
487,218852.0417031475,22.173370367865786,9870.03951462036
488,218674.81274364342,22.173370367865786,9862.046640440036
489,218656.47894376155,22.173370367865786,9861.219801778267
490,218851.7777194709,22.173370367865786,9870.027609182791
491,219234.2924936701,22.173370367865786,9887.27869766655
492,219220.826424569,22.173370367865786,9886.671389491126
493,219069.25077721264,22.173370367865786,9879.835457702604
494,219129.58006099233,22.173370367865786,9882.556256696118
495,218964.67352654372,22.173370367865786,9875.119113324914
496,219103.35267452395,22.173370367865786,9881.373424044461
497,219018.33346450503,22.173370367865786,9877.539130537953
498,219544.07315286578,22.173370367865786,9901.249539900107
499,218922.18188587946,22.173370367865786,9873.202776748232
500,218845.1997418703,22.173370367865786,9869.730948030632
501,218570.9144064176,22.173370367865786,9857.36091447677
502,219057.15810966727,22.173370367865786,9879.290088760277
503,218495.74721980374,22.173370367865786,9853.970938782195
504,218735.80831623857,22.173370367865786,9864.797488488088
505,219503.60806037957,22.173370367865786,9899.42459890941
506,218796.6826087947,22.173370367865786,9867.54286691032
507,218601.91182082167,22.173370367865786,9858.758871300193
508,218897.88046460415,22.173370367865786,9872.106803476145
509,218815.63332919043,22.173370367865786,9868.397528158535
510,218820.60638189406,22.173370367865786,9868.621808573336
511,219099.1659015835,22.173370367865786,9881.184604173102
512,218922.67412211292,22.173370367865786,9873.224976180492
513,218992.9316046666,22.173370367865786,9876.393528429793
514,218836.51495162066,22.173370367865786,9869.339271433635
515,218647.7721908768,22.173370367865786,9860.827134685249
516,219026.7568963931,22.173370367865786,9877.91902009684
517,218997.3817428759,22.173370367865786,9876.594225849061
518,218633.6643504632,22.173370367865786,9860.19088317366
519,218895.02761401495,22.173370367865786,9871.978142359594
520,218296.9883635021,22.173370367865786,9845.007084708406
521,218832.56177667796,22.173370367865786,9869.16098663177
522,219051.91968986153,22.173370367865786,9879.053840516603
523,218668.13141459826,22.173370367865786,9861.745318226303
524,218673.05907861274,22.173370367865786,9861.967551650123
525,218986.7844568096,22.173370367865786,9876.116297329829
526,219167.7516773938,22.173370367865786,9884.277763881006
527,218632.638745759,22.173370367865786,9860.14462928049
528,219077.99916965896,22.173370367865786,9880.230002704162
529,218768.69444438652,22.173370367865786,9866.280624682646
530,218538.98982057133,22.173370367865786,9855.92114301593
531,219250.75210850465,22.173370367865786,9888.021012188947
532,218870.8888666111,22.173370367865786,9870.889505539688
533,219084.30573375156,22.173370367865786,9880.514423339726
534,218679.69576556573,22.173370367865786,9862.26686054376
535,219090.71111299266,22.173370367865786,9880.803300453796
536,219420.20080089284,22.173370367865786,9895.663002990388
